id_venda,data_venda,cliente,produto,categoria,quantidade,preco_unitario,vendedor,cidade,estado
8780,2024-09-17,Gustavo,Teclado,Eletrônicos,2,141.44,Eduardo,Rio de Janeiro,PR
8781,2024-08-26,Caroline,Livro SQL,Livros,3,108.32,Carlos,Rio de Janeiro,PR
8782,2024-10-05,Hellena,Notebook,Eletrônicos,1,3277.6,Carlos,Belo Horizonte,RS
8783,2024-07-19,Enrico,Fone,Eletrônicos,1,189.19,Carlos,Curitiba,RS
8784,2024-08-08,Juan,Fone,Eletrônicos,4,216.44,Daniela,Rio de Janeiro,RS
8785,2024-07-01,Sophie,Teclado,Eletrônicos,3,136.93,Ana,Curitiba,RJ
8786,2024-05-11,Cauã,Teclado,Eletrônicos,3,156.91,Bruno,Porto Alegre,SP
8787,2024-08-06,Mariana,Mouse,Eletrônicos,2,78.64,Bruno,Curitiba,RS
8788,2024-10-26,Luiz Miguel,Fone,Eletrônicos,1,180.6,Ana,Belo Horizonte,MG
8789,2024-03-07,Yago,Livro Python,Livros,1,127.52,Daniela,Belo Horizonte,RS
8790,2024-02-18,Vitor Hugo,Mochila,Acessórios,4,167.2,Carlos,Rio de Janeiro,MG
8791,2024-01-08,Emanuel,Livro SQL,Livros,4,94.93,Daniela,São Paulo,RS
8792,2024-02-10,Ester,Livro Python,Livros,4,117.24,Ana,Curitiba,MG
8793,2024-12-30,Luiz Otávio,Livro SQL,Livros,1,105.02,Bruno,Belo Horizonte,MG
8794,2024-12-07,Benjamim,Teclado,Eletrônicos,4,158.97,Carlos,Curitiba,RJ
8795,2024-07-14,José Pedro,Livro SQL,Livros,2,106.64,Eduardo,Curitiba,MG
8796,2024-05-19,Maysa,Livro SQL,Livros,2,107.37,Daniela,Porto Alegre,RS
8797,2024-11-01,Rafael,Cadeira,Móveis,2,692.3,Ana,Curitiba,SP
8798,2024-10-30,Luísa,Mochila,Acessórios,1,178.18,Carlos,Curitiba,MG
8799,2024-06-01,Maria Eduarda,Livro SQL,Livros,3,105.76,Daniela,Curitiba,SP
8800,2024-08-03,Miguel,Livro Python,Livros,3,122.65,Ana,Rio de Janeiro,RS
8801,2024-01-31,Matheus,Fone,Eletrônicos,1,203.82,Eduardo,Porto Alegre,PR
8802,2024-07-12,Arthur,Teclado,Eletrônicos,4,158.07,Eduardo,Belo Horizonte,RJ
8803,2024-05-14,João Guilherme,Livro Python,Livros,4,116.92,Eduardo,São Paulo,RS
8804,2024-01-13,Rafael,Teclado,Eletrônicos,1,150.0,Eduardo,Rio de Janeiro,PR
8805,2024-02-18,Yuri,Mouse,Eletrônicos,1,83.41,Daniela,Belo Horizonte,SP
8806,2024-05-24,Murilo,Livro SQL,Livros,3,95.43,Ana,São Paulo,MG
8807,2024-01-10,Ana,Monitor,Eletrônicos,4,862.52,Daniela,São Paulo,RS
8808,2024-08-11,Hellena,Livro Python,Livros,2,116.21,Ana,Belo Horizonte,PR
8809,2024-07-21,Brenda,Livro Python,Livros,1,109.28,Eduardo,Porto Alegre,SP
8810,2024-07-14,Luara,Monitor,Eletrônicos,2,876.24,Ana,Curitiba,PR
8811,2024-12-07,Agatha,Cadeira,Móveis,2,755.56,Daniela,Porto Alegre,MG
8812,2024-05-28,Valentina,Mouse,Eletrônicos,1,87.0,Bruno,Curitiba,RS
8813,2024-03-22,Gael Henrique,Fone,Eletrônicos,3,199.67,Bruno,São Paulo,RJ
8814,2024-02-22,Pietro,Cadeira,Móveis,3,752.7,Bruno,Porto Alegre,MG
8815,2024-08-20,Manuella,Monitor,Eletrônicos,4,898.88,Carlos,Belo Horizonte,SP
8816,2024-03-08,Vitor Gabriel,Livro Python,Livros,1,118.64,Ana,São Paulo,RS
8817,2024-06-17,Emilly,Mochila,Acessórios,2,178.53,Ana,Porto Alegre,RS
8818,2024-07-09,Igor,Cadeira,Móveis,1,762.88,Eduardo,São Paulo,RS
8819,2024-01-10,Laís,Livro SQL,Livros,3,92.76,Ana,São Paulo,PR
8820,2024-09-19,Stella,Notebook,Eletrônicos,1,3460.38,Eduardo,Curitiba,PR
8821,2024-09-09,Alexandre,Mouse,Eletrônicos,1,83.36,Carlos,Rio de Janeiro,SP
8822,2024-11-08,Laís,Livro SQL,Livros,3,100.28,Daniela,São Paulo,SP
8823,2024-06-16,Josué,Livro SQL,Livros,4,93.26,Carlos,São Paulo,MG
8824,2024-11-07,Davi,Monitor,Eletrônicos,4,852.33,Bruno,Curitiba,RS
8825,2024-11-10,Levi,Mochila,Acessórios,3,195.41,Carlos,Curitiba,RS
8826,2024-03-06,Arthur,Livro Python,Livros,3,119.83,Daniela,Rio de Janeiro,MG
8827,2024-05-01,Ester,Livro Python,Livros,1,127.39,Ana,São Paulo,MG
8828,2024-03-27,Thiago,Mouse,Eletrônicos,1,72.65,Ana,São Paulo,RS
8829,2024-07-23,Cauê,Notebook,Eletrônicos,1,3834.65,Ana,Curitiba,SP
8830,2024-02-09,Levi,Mouse,Eletrônicos,4,72.96,Daniela,Porto Alegre,MG
8831,2024-02-08,Heloísa,Notebook,Eletrônicos,2,3627.46,Bruno,São Paulo,MG
8832,2024-08-21,José,Notebook,Eletrônicos,3,3502.14,Bruno,Belo Horizonte,MG
8833,2024-03-25,Anthony Gabriel,Mochila,Acessórios,1,187.51,Daniela,Rio de Janeiro,RJ
8834,2024-06-21,Renan,Mochila,Acessórios,1,172.14,Bruno,São Paulo,SP
8835,2024-05-08,Marcelo,Notebook,Eletrônicos,1,3585.37,Bruno,Porto Alegre,PR
8836,2024-12-21,Sarah,Mesa,Móveis,2,1169.18,Eduardo,Porto Alegre,PR
8837,2024-08-16,José Pedro,Cadeira,Móveis,3,674.7,Daniela,Belo Horizonte,RJ
8838,2024-02-18,Lucas Gabriel,Mochila,Acessórios,1,167.48,Daniela,Belo Horizonte,RS
8839,2024-10-29,Ana Vitória,Livro SQL,Livros,4,105.65,Carlos,Belo Horizonte,RJ
8840,2024-08-11,Ana Carolina,Mesa,Móveis,1,1109.69,Bruno,Curitiba,RS
8841,2024-10-16,Enzo,Cadeira,Móveis,4,662.53,Bruno,São Paulo,MG
8842,2024-04-18,Pietro,Mouse,Eletrônicos,1,87.55,Daniela,Belo Horizonte,SP
8843,2024-07-26,Luan,Mesa,Móveis,4,1202.69,Bruno,Curitiba,MG
8844,2024-07-04,Pietra,Notebook,Eletrônicos,3,3452.96,Carlos,São Paulo,RJ
8845,2024-05-03,Vicente,Monitor,Eletrônicos,4,974.29,Daniela,Porto Alegre,RJ
8846,2024-04-10,Maria Helena,Livro SQL,Livros,1,94.17,Daniela,Curitiba,RS
8847,2024-09-15,Ravy,Mochila,Acessórios,2,181.07,Daniela,Curitiba,RS
8848,2024-02-28,Laís,Mouse,Eletrônicos,3,74.65,Daniela,São Paulo,RS
8849,2024-02-07,Francisco,Mesa,Móveis,2,1159.62,Carlos,Curitiba,SP
8850,2024-05-25,Ana Júlia,Livro SQL,Livros,2,107.43,Carlos,Porto Alegre,SP
8851,2024-07-09,Luigi,Mesa,Móveis,2,1164.82,Eduardo,Belo Horizonte,RS
8852,2024-10-22,Rael,Livro Python,Livros,3,115.55,Eduardo,Porto Alegre,SP
8853,2024-11-03,Maria Liz,Cadeira,Móveis,2,667.7,Carlos,Porto Alegre,RS
8854,2024-09-19,Arthur Gabriel,Notebook,Eletrônicos,2,3562.83,Eduardo,São Paulo,RJ
8855,2024-06-29,Sophia,Mesa,Móveis,1,1243.78,Eduardo,Curitiba,RJ
8856,2024-09-16,Joaquim,Cadeira,Móveis,3,656.32,Ana,Belo Horizonte,PR
8857,2024-08-01,Theodoro,Cadeira,Móveis,1,687.34,Carlos,Belo Horizonte,SP
8858,2024-06-20,Isaac,Mochila,Acessórios,3,176.89,Eduardo,Porto Alegre,RS
8859,2024-08-19,Vitor,Livro Python,Livros,3,125.71,Bruno,Rio de Janeiro,MG
8860,2024-10-29,Camila,Mesa,Móveis,4,1225.69,Bruno,Belo Horizonte,RJ
8861,2024-09-04,Allana,Livro SQL,Livros,3,108.5,Eduardo,São Paulo,SP
8862,2024-02-01,Leonardo,Mouse,Eletrônicos,3,84.65,Ana,São Paulo,RS
8863,2024-03-03,Clarice,Mesa,Móveis,4,1162.57,Ana,Porto Alegre,MG
8864,2024-09-07,José,Livro Python,Livros,4,125.17,Daniela,Porto Alegre,RS
8865,2024-06-27,Lucas,Fone,Eletrônicos,1,210.05,Carlos,Porto Alegre,RJ
8866,2024-06-28,Vicente,Teclado,Eletrônicos,1,141.57,Ana,Rio de Janeiro,MG
8867,2024-03-23,Sofia,Mochila,Acessórios,4,182.58,Daniela,São Paulo,RS
8868,2024-08-05,José Miguel,Monitor,Eletrônicos,3,830.56,Ana,Curitiba,RJ
8869,2024-04-28,Bryan,Cadeira,Móveis,1,637.47,Eduardo,São Paulo,SP
8870,2024-06-02,Valentim,Teclado,Eletrônicos,2,141.95,Bruno,Curitiba,MG
8871,2024-03-02,Natália,Teclado,Eletrônicos,3,152.91,Carlos,Porto Alegre,PR
8872,2024-03-01,Luigi,Teclado,Eletrônicos,3,161.39,Ana,Belo Horizonte,MG
8873,2024-09-25,Vicente,Cadeira,Móveis,4,760.42,Eduardo,Rio de Janeiro,RS
8874,2024-02-20,Leonardo,Fone,Eletrônicos,4,207.77,Daniela,Porto Alegre,SP
8875,2024-11-17,Igor,Mochila,Acessórios,3,196.27,Bruno,São Paulo,MG
8876,2024-02-08,Natália,Livro SQL,Livros,3,102.32,Carlos,Porto Alegre,RS
8877,2024-02-20,Hellena,Cadeira,Móveis,2,746.35,Daniela,Belo Horizonte,PR
8878,2024-04-07,Camila,Notebook,Eletrônicos,2,3245.97,Carlos,Rio de Janeiro,RS
8879,2024-02-25,Luiz Otávio,Monitor,Eletrônicos,3,940.11,Daniela,São Paulo,PR
8880,2024-09-16,Isaac,Fone,Eletrônicos,1,199.28,Carlos,Curitiba,RJ
8881,2024-11-21,Maria Clara,Mouse,Eletrônicos,1,76.63,Carlos,Curitiba,SP
8882,2024-10-09,João Felipe,Livro SQL,Livros,4,103.32,Bruno,Curitiba,MG
8883,2024-03-22,Pedro Lucas,Fone,Eletrônicos,2,189.38,Ana,Belo Horizonte,MG
8884,2024-07-20,Cecilia,Teclado,Eletrônicos,4,136.52,Eduardo,Rio de Janeiro,PR
8885,2024-02-15,Raul,Livro SQL,Livros,4,91.0,Daniela,Porto Alegre,RS
8886,2024-03-18,Ana Sophia,Fone,Eletrônicos,1,215.51,Eduardo,Curitiba,RS
8887,2024-09-28,Lucas Gabriel,Fone,Eletrônicos,3,187.67,Eduardo,Curitiba,PR
8888,2024-01-15,Marina,Mesa,Móveis,4,1156.58,Carlos,Belo Horizonte,MG
8889,2024-11-23,Heloisa,Fone,Eletrônicos,2,209.56,Carlos,Curitiba,MG
8890,2024-08-06,Julia,Mouse,Eletrônicos,3,74.63,Bruno,Belo Horizonte,SP
8891,2024-02-01,Paulo,Mouse,Eletrônicos,3,76.24,Eduardo,Rio de Janeiro,RS
8892,2024-06-13,Sara,Monitor,Eletrônicos,3,913.09,Daniela,São Paulo,MG
8893,2024-05-18,Emilly,Mochila,Acessórios,2,169.43,Daniela,Rio de Janeiro,PR
8894,2024-10-27,Ana Clara,Mesa,Móveis,3,1267.11,Ana,Porto Alegre,RJ
8895,2024-05-28,Ana Lívia,Cadeira,Móveis,4,728.04,Daniela,Rio de Janeiro,RS
8896,2024-05-18,Rodrigo,Mochila,Acessórios,3,186.22,Ana,São Paulo,RJ
8897,2024-11-30,Sarah,Cadeira,Móveis,1,696.67,Eduardo,Belo Horizonte,MG
8898,2024-11-02,Mariana,Livro SQL,Livros,3,92.07,Eduardo,Rio de Janeiro,PR
8899,2024-09-18,Olivia,Mesa,Móveis,1,1216.67,Daniela,São Paulo,SP
8900,2024-05-24,Paulo,Mesa,Móveis,3,1151.8,Daniela,Porto Alegre,PR
8901,2024-01-12,Allana,Teclado,Eletrônicos,1,153.18,Bruno,Rio de Janeiro,SP
8902,2024-06-17,Davi Luiz,Livro SQL,Livros,1,105.94,Ana,Curitiba,MG
8903,2024-11-07,Bernardo,Mochila,Acessórios,4,189.91,Carlos,Porto Alegre,SP
8904,2024-09-15,Diogo,Mesa,Móveis,2,1148.3,Bruno,São Paulo,PR
8905,2024-12-28,Lara,Notebook,Eletrônicos,3,3572.11,Bruno,Rio de Janeiro,PR
8906,2024-03-30,Henry Gabriel,Cadeira,Móveis,4,656.84,Bruno,Rio de Janeiro,SP
8907,2024-10-10,Samuel,Monitor,Eletrônicos,4,911.78,Daniela,Rio de Janeiro,PR
8908,2024-10-21,Maysa,Mouse,Eletrônicos,3,82.18,Eduardo,Curitiba,RJ
8909,2024-11-27,Dom,Cadeira,Móveis,3,693.88,Carlos,Curitiba,MG
8910,2024-08-08,Heloísa,Livro Python,Livros,1,116.64,Bruno,São Paulo,SP
8911,2024-12-19,Ágatha,Teclado,Eletrônicos,3,143.27,Ana,Rio de Janeiro,RS
8912,2024-09-14,Dom,Notebook,Eletrônicos,1,3759.55,Daniela,Porto Alegre,RJ
8913,2024-11-20,Vitor Hugo,Fone,Eletrônicos,2,215.7,Daniela,Porto Alegre,SP
8914,2024-01-19,Yan,Livro Python,Livros,2,119.6,Daniela,São Paulo,MG
8915,2024-06-28,Luísa,Cadeira,Móveis,2,763.22,Carlos,Porto Alegre,RS
8916,2024-08-13,Luigi,Mesa,Móveis,2,1273.65,Eduardo,Curitiba,PR
8917,2024-07-25,Leonardo,Monitor,Eletrônicos,1,936.17,Carlos,Curitiba,MG
8918,2024-12-29,Bryan,Cadeira,Móveis,3,768.7,Ana,Porto Alegre,SP
8919,2024-05-31,Henry Gabriel,Teclado,Eletrônicos,2,155.54,Eduardo,Porto Alegre,RJ
8920,2024-11-12,Laís,Mesa,Móveis,3,1287.13,Bruno,São Paulo,RJ
8921,2024-07-22,Ravi,Fone,Eletrônicos,4,198.83,Eduardo,Curitiba,PR
8922,2024-12-08,Nina,Mochila,Acessórios,1,164.72,Ana,Belo Horizonte,RS
8923,2024-11-03,Laís,Cadeira,Móveis,2,683.29,Daniela,Porto Alegre,RS
8924,2024-09-20,Alexandre,Fone,Eletrônicos,2,205.17,Carlos,Rio de Janeiro,RS
8925,2024-09-10,Jade,Fone,Eletrônicos,1,185.0,Bruno,Porto Alegre,MG
8926,2024-11-21,Murilo,Livro SQL,Livros,2,96.25,Ana,Belo Horizonte,RJ
8927,2024-06-13,Sofia,Notebook,Eletrônicos,2,3607.93,Bruno,São Paulo,RJ
8928,2024-10-22,Henrique,Teclado,Eletrônicos,2,143.7,Eduardo,Porto Alegre,RS
8929,2024-07-16,Leonardo,Livro SQL,Livros,1,90.07,Ana,Rio de Janeiro,RJ
8930,2024-02-21,Cauê,Teclado,Eletrônicos,2,144.33,Ana,Rio de Janeiro,PR
8931,2024-01-01,Fernando,Livro Python,Livros,1,110.81,Eduardo,Curitiba,MG
8932,2024-04-21,Henry,Teclado,Eletrônicos,3,155.5,Daniela,Curitiba,RS
8933,2024-04-08,Paulo,Livro Python,Livros,4,129.81,Bruno,Curitiba,RS
8934,2024-02-05,Lucas,Mesa,Móveis,3,1230.79,Bruno,Curitiba,RJ
8935,2024-10-07,Maria Cecília,Fone,Eletrônicos,1,217.78,Daniela,Curitiba,SP
8936,2024-09-05,Agatha,Monitor,Eletrônicos,3,939.31,Bruno,São Paulo,RS
8937,2024-08-03,Manuela,Livro SQL,Livros,4,90.72,Daniela,Porto Alegre,RJ
8938,2024-03-22,Bárbara,Cadeira,Móveis,3,667.26,Daniela,São Paulo,SP
8939,2024-12-07,Maria Alice,Livro Python,Livros,2,121.86,Bruno,Porto Alegre,RJ
8940,2024-06-14,Emanuella,Monitor,Eletrônicos,2,930.03,Carlos,Belo Horizonte,MG
8941,2024-03-18,Luara,Livro SQL,Livros,1,97.85,Bruno,Belo Horizonte,PR
8942,2024-04-25,Melissa,Teclado,Eletrônicos,4,148.93,Bruno,Rio de Janeiro,PR
8943,2024-10-04,Emilly,Livro SQL,Livros,2,101.06,Ana,São Paulo,MG
8944,2024-01-18,Pedro Henrique,Mesa,Móveis,4,1109.14,Bruno,Belo Horizonte,RS
8945,2024-05-03,Sofia,Mesa,Móveis,4,1080.81,Eduardo,Curitiba,RJ
8946,2024-05-04,Arthur,Notebook,Eletrônicos,1,3451.39,Bruno,Curitiba,RJ
8947,2024-06-10,Fernanda,Teclado,Eletrônicos,3,149.99,Bruno,Porto Alegre,MG
8948,2024-12-17,Théo,Livro SQL,Livros,1,99.32,Ana,Belo Horizonte,RJ
8949,2024-11-04,Dante,Cadeira,Móveis,1,676.09,Ana,Rio de Janeiro,MG
8950,2024-07-21,Maria Laura,Mesa,Móveis,4,1311.46,Carlos,Belo Horizonte,PR
8951,2024-12-09,Sophie,Fone,Eletrônicos,4,189.67,Eduardo,Rio de Janeiro,RS
8952,2024-01-17,Ayla,Livro SQL,Livros,4,105.95,Daniela,São Paulo,MG
8953,2024-12-07,Luana,Mouse,Eletrônicos,1,79.96,Ana,Curitiba,PR
8954,2024-10-17,Antonella,Fone,Eletrônicos,3,195.72,Eduardo,São Paulo,MG
8955,2024-06-04,Yasmin,Mochila,Acessórios,1,181.03,Daniela,Belo Horizonte,PR
8956,2024-07-01,Alexia,Livro SQL,Livros,1,104.22,Bruno,Porto Alegre,PR
8957,2024-02-16,Elisa,Mesa,Móveis,1,1179.25,Daniela,Porto Alegre,SP
8958,2024-02-22,Luara,Cadeira,Móveis,4,705.12,Carlos,Porto Alegre,MG
8959,2024-04-07,Yasmin,Livro Python,Livros,3,129.35,Daniela,Rio de Janeiro,RJ
8960,2024-10-07,Liz,Teclado,Eletrônicos,3,137.41,Bruno,Porto Alegre,SP
8961,2024-07-14,Theodoro,Teclado,Eletrônicos,3,154.07,Carlos,Porto Alegre,RS
8962,2024-04-05,Ana Vitória,Mesa,Móveis,3,1117.96,Carlos,Porto Alegre,PR
8963,2024-09-29,Maria Isis,Livro SQL,Livros,1,109.67,Ana,São Paulo,PR
8964,2024-11-13,Juliana,Teclado,Eletrônicos,4,144.33,Bruno,Porto Alegre,MG
8965,2024-03-25,Luigi,Mesa,Móveis,3,1156.92,Eduardo,Porto Alegre,MG
8966,2024-01-21,Luiz Gustavo,Teclado,Eletrônicos,2,145.25,Daniela,Belo Horizonte,SP
8967,2024-05-30,Lunna,Livro SQL,Livros,3,95.83,Daniela,São Paulo,RS
8968,2024-01-26,Jade,Mochila,Acessórios,4,162.14,Carlos,Rio de Janeiro,SP
8969,2024-09-19,Felipe,Mouse,Eletrônicos,1,72.9,Bruno,São Paulo,RJ
8970,2024-06-02,Ana Liz,Monitor,Eletrônicos,4,868.04,Eduardo,Porto Alegre,SP
8971,2024-06-01,José,Mouse,Eletrônicos,3,85.24,Bruno,Porto Alegre,PR
8972,2024-01-02,Paulo,Mouse,Eletrônicos,4,85.6,Daniela,Rio de Janeiro,RS
8973,2024-03-15,Hadassa,Monitor,Eletrônicos,3,916.03,Bruno,Belo Horizonte,PR
8974,2024-02-18,Camila,Fone,Eletrônicos,1,216.2,Eduardo,São Paulo,MG
8975,2024-01-15,Asafe,Fone,Eletrônicos,1,204.84,Ana,São Paulo,RS
8976,2024-01-17,Luan,Notebook,Eletrônicos,2,3162.34,Ana,Belo Horizonte,RJ
8977,2024-03-21,Maria Alice,Monitor,Eletrônicos,2,914.12,Daniela,Belo Horizonte,RJ
8978,2024-06-15,Olivia,Mesa,Móveis,4,1097.35,Daniela,Curitiba,SP
8979,2024-07-04,Enrico,Teclado,Eletrônicos,3,138.47,Daniela,Curitiba,RJ
8980,2024-10-30,José Pedro,Fone,Eletrônicos,4,199.89,Daniela,São Paulo,MG
8981,2024-05-10,Maria Julia,Livro Python,Livros,2,122.56,Carlos,Porto Alegre,PR
8982,2024-02-20,Ágatha,Mochila,Acessórios,1,188.96,Carlos,Curitiba,RS
8983,2024-10-07,Davi Lucas,Cadeira,Móveis,3,656.34,Carlos,Curitiba,MG
8984,2024-06-19,Liz,Mochila,Acessórios,1,179.5,Carlos,Porto Alegre,RS
8985,2024-01-04,Luna,Mesa,Móveis,2,1139.44,Carlos,São Paulo,MG
8986,2024-10-13,Ana Luiza,Mesa,Móveis,2,1230.45,Bruno,Curitiba,RJ
8987,2024-04-28,Antônio,Mochila,Acessórios,1,163.07,Ana,Curitiba,SP
8988,2024-08-08,Asafe,Cadeira,Móveis,1,640.4,Eduardo,Belo Horizonte,MG
8989,2024-06-13,Miguel,Mouse,Eletrônicos,2,79.0,Eduardo,Rio de Janeiro,RS
8990,2024-10-05,Ester,Mesa,Móveis,2,1242.35,Bruno,Belo Horizonte,RJ
8991,2024-09-18,Isabelly,Mesa,Móveis,3,1285.98,Bruno,São Paulo,PR
8992,2024-10-12,João Lucas,Fone,Eletrônicos,2,212.22,Eduardo,Rio de Janeiro,SP
8993,2024-01-28,Bento,Livro Python,Livros,1,117.52,Carlos,São Paulo,SP
8994,2024-09-08,Murilo,Mochila,Acessórios,1,180.37,Bruno,São Paulo,MG
8995,2024-05-18,Maya,Mesa,Móveis,2,1241.38,Daniela,Belo Horizonte,MG
8996,2024-04-03,Maria Laura,Mesa,Móveis,2,1157.95,Bruno,São Paulo,RJ
8997,2024-11-18,Ana Cecília,Notebook,Eletrônicos,4,3624.97,Bruno,Curitiba,PR
8998,2024-09-12,Luiza,Mochila,Acessórios,1,187.96,Carlos,Curitiba,RJ
8999,2024-05-26,Esther,Notebook,Eletrônicos,3,3373.09,Eduardo,Porto Alegre,RJ
9000,2024-02-28,Daniel,Cadeira,Móveis,4,701.52,Ana,Rio de Janeiro,MG
9001,2024-04-29,Gael,Monitor,Eletrônicos,3,838.72,Bruno,São Paulo,RJ
9002,2024-01-18,Mirella,Cadeira,Móveis,3,768.7,Carlos,São Paulo,RJ
9003,2024-04-01,Lorena,Mochila,Acessórios,1,189.89,Bruno,Curitiba,RJ
9004,2024-11-10,Sofia,Cadeira,Móveis,4,728.14,Ana,Porto Alegre,MG
9005,2024-06-22,Mateus,Mouse,Eletrônicos,2,78.98,Bruno,São Paulo,RS
9006,2024-04-18,Maria Júlia,Notebook,Eletrônicos,3,3399.92,Carlos,Rio de Janeiro,MG
9007,2024-09-09,Maitê,Livro SQL,Livros,2,101.66,Eduardo,Belo Horizonte,RS
9008,2024-03-31,Heloisa,Mochila,Acessórios,3,165.04,Ana,São Paulo,MG
9009,2024-06-17,Isabelly,Livro SQL,Livros,3,92.86,Eduardo,Belo Horizonte,SP
9010,2024-04-20,Renan,Teclado,Eletrônicos,3,152.37,Bruno,Rio de Janeiro,MG
9011,2024-12-27,Enzo,Cadeira,Móveis,4,712.29,Daniela,São Paulo,SP
9012,2024-01-28,Maria Clara,Fone,Eletrônicos,4,204.01,Eduardo,São Paulo,SP
9013,2024-11-12,Marina,Monitor,Eletrônicos,3,972.55,Carlos,Rio de Janeiro,MG
9014,2024-06-26,Helena,Fone,Eletrônicos,3,209.06,Carlos,Curitiba,SP
9015,2024-04-16,Gustavo Henrique,Monitor,Eletrônicos,1,908.24,Bruno,Porto Alegre,RS
9016,2024-04-12,Luísa,Livro Python,Livros,4,118.25,Bruno,Curitiba,PR
9017,2024-01-06,Agatha,Fone,Eletrônicos,3,213.91,Daniela,São Paulo,RJ
9018,2024-09-28,Alana,Livro SQL,Livros,3,95.21,Bruno,Belo Horizonte,RJ
9019,2024-12-04,Cecília,Mouse,Eletrônicos,4,74.22,Ana,Rio de Janeiro,SP
9020,2024-11-26,Isaque,Teclado,Eletrônicos,2,149.8,Eduardo,São Paulo,RJ
9021,2024-05-10,Davi,Fone,Eletrônicos,4,217.86,Ana,Rio de Janeiro,SP
9022,2024-03-29,Gabriela,Mouse,Eletrônicos,2,83.69,Carlos,Porto Alegre,MG
9023,2024-12-15,Rhavi,Fone,Eletrônicos,2,204.15,Ana,Rio de Janeiro,RS
9024,2024-12-28,Juliana,Fone,Eletrônicos,1,192.49,Eduardo,São Paulo,RS
9025,2024-01-13,Maria Alice,Fone,Eletrônicos,2,214.03,Eduardo,São Paulo,RS
9026,2024-09-30,Heloísa,Livro Python,Livros,3,108.37,Daniela,Belo Horizonte,MG
9027,2024-02-13,Helena,Teclado,Eletrônicos,1,159.88,Bruno,São Paulo,RS
9028,2024-04-13,Ana Laura,Mouse,Eletrônicos,1,74.98,Eduardo,Porto Alegre,SP
9029,2024-11-04,Eloah,Fone,Eletrônicos,1,200.14,Bruno,São Paulo,RJ
9030,2024-11-16,João Miguel,Monitor,Eletrônicos,4,919.13,Carlos,Curitiba,RS
9031,2024-07-17,Carolina,Monitor,Eletrônicos,3,836.07,Ana,Curitiba,RJ
9032,2024-08-03,Lorenzo,Monitor,Eletrônicos,1,954.68,Daniela,Curitiba,PR
9033,2024-01-12,Maria Helena,Notebook,Eletrônicos,2,3426.88,Carlos,São Paulo,PR
9034,2024-03-26,Kevin,Mouse,Eletrônicos,3,74.89,Ana,Rio de Janeiro,RS
9035,2024-10-01,Isis,Mochila,Acessórios,3,197.35,Ana,Porto Alegre,SP
9036,2024-11-15,Allana,Fone,Eletrônicos,1,194.51,Daniela,Belo Horizonte,SP
9037,2024-07-14,Bernardo,Mesa,Móveis,4,1282.19,Ana,São Paulo,RJ
9038,2024-01-01,Luan,Monitor,Eletrônicos,4,871.01,Bruno,São Paulo,RJ
9039,2024-03-27,André,Cadeira,Móveis,1,711.15,Carlos,Porto Alegre,MG
9040,2024-06-16,Melina,Livro Python,Livros,2,109.52,Ana,Curitiba,SP
9041,2024-03-20,Vinícius,Cadeira,Móveis,3,763.39,Eduardo,Curitiba,PR
9042,2024-08-06,Pietro,Mesa,Móveis,3,1276.96,Ana,Curitiba,PR
9043,2024-07-13,Sabrina,Mesa,Móveis,1,1261.01,Bruno,Belo Horizonte,PR
9044,2024-01-06,Caroline,Teclado,Eletrônicos,2,143.25,Bruno,São Paulo,PR
9045,2024-02-27,Ana Sophia,Monitor,Eletrônicos,3,972.12,Ana,Curitiba,SP
9046,2024-04-11,Isis,Monitor,Eletrônicos,1,828.87,Daniela,Porto Alegre,SP
9047,2024-10-02,Allana,Mouse,Eletrônicos,2,81.16,Ana,Belo Horizonte,PR
9048,2024-11-27,Noah,Notebook,Eletrônicos,2,3834.67,Bruno,Porto Alegre,RS
9049,2024-07-14,Cecília,Livro Python,Livros,4,118.46,Bruno,São Paulo,PR
9050,2024-11-19,Otávio,Livro Python,Livros,1,114.71,Daniela,São Paulo,SP
9051,2024-03-06,Enrico,Mesa,Móveis,4,1195.7,Eduardo,Porto Alegre,MG
9052,2024-09-21,Léo,Livro Python,Livros,4,118.57,Eduardo,Curitiba,PR
9053,2024-08-06,Aylla,Mochila,Acessórios,1,183.52,Bruno,Rio de Janeiro,RJ
9054,2024-07-03,Théo,Monitor,Eletrônicos,1,917.2,Daniela,São Paulo,SP
9055,2024-01-11,Eloá,Livro SQL,Livros,4,106.77,Ana,Belo Horizonte,RS
9056,2024-08-17,José,Notebook,Eletrônicos,1,3276.92,Ana,Porto Alegre,PR
9057,2024-10-04,Yago,Mouse,Eletrônicos,2,73.29,Carlos,São Paulo,RS
9058,2024-09-22,Lorena,Livro Python,Livros,2,114.74,Bruno,Rio de Janeiro,RJ
9059,2024-03-11,Clarice,Monitor,Eletrônicos,3,909.4,Carlos,Rio de Janeiro,SP
9060,2024-05-05,Nathan,Livro Python,Livros,1,111.18,Carlos,Porto Alegre,PR
9061,2024-07-18,Fernando,Cadeira,Móveis,3,672.94,Carlos,Porto Alegre,RS
9062,2024-10-31,Lunna,Fone,Eletrônicos,3,186.75,Bruno,Porto Alegre,RJ
9063,2024-10-08,Maria Júlia,Monitor,Eletrônicos,3,977.08,Daniela,Belo Horizonte,RS
9064,2024-03-16,Lara,Notebook,Eletrônicos,1,3199.08,Eduardo,Curitiba,RJ
